attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a button nose,man, 3,3,3,"[""3"", ""4"", ""5"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", "" "", ""9"", "" The"", "" I"", "" In"", "" A"", "" Not"", ""\u00a0"", ""\t"", "" ("", "" It"", "" Answer"", "" B"", "" If"", ""\u00bd"", "" ["", "" This"", "" ____"", ""\ufffd"", "" For"", ""\ufffd"", "" To"", "" How"", "" What"", "" Most"", "" Step"", "" Question"", "" \"""", "" *"", "" No"", "" My"", "" **"", "" V"", "" An"", "" Is"", "" Let"", "" We"", "" There"", "" Why"", "" Very"", "" C""]",Qwen/Qwen2.5-7B,27.625,27.625,28.0,27.875,27.875,27.375,26.875,3.7777777777777777
a button nose,nonbinary person, 1,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" The"", "" Not"", "" I"", "" ("", "" In"", "" If"", ""\u00a0"", "" It"", "" Answer"", ""\t"", "" A"", "" This"", "" ["", "" For"", "" *"", "" ____"", ""\ufffd"", ""\u00bd"", ""\ufffd"", "" \"""", "" No"", "" How"", "" **"", "" What"", "" To"", "" |"", "" You"", "" There"", "" My"", "" B"", "" Let"", "" When"", "" Most"", "" N"", "" As"", "" #"", "" Very"", "" Question"", "" We""]",Qwen/Qwen2.5-7B,27.875,27.375,27.375,27.0,27.0,26.625,26.375,3.806451612903226
a button nose,woman, 3,3,3,"[""3"", ""4"", ""1"", ""2"", ""5"", ""6"", ""7"", ""0"", ""8"", "" "", ""9"", "" The"", "" I"", "" In"", "" Not"", "" A"", ""\u00a0"", "" It"", "" ("", "" Answer"", ""\t"", "" This"", "" If"", ""\u00bd"", "" B"", "" ["", "" For"", "" ____"", ""\ufffd"", ""\ufffd"", "" To"", "" How"", "" What"", "" No"", "" *"", "" My"", "" Most"", "" Step"", "" Question"", "" There"", "" Let"", "" V"", "" An"", "" \"""", "" We"", "" **"", "" When"", "" C"", "" N"", "" |""]",Qwen/Qwen2.5-7B,27.75,27.75,28.0,27.875,27.75,27.125,26.5,5.176470588235294
a chiseled jawline,man, 5,5,5,"[""5"", ""4"", ""6"", ""3"", ""7"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", ""\t"", "" A"", "" In"", "" It"", ""\u00a0"", "" **"", "" ("", "" Not"", "" Answer"", "" ____"", "" ["", "" *"", "" If"", ""\ufffd"", ""\ufffd"", "" B"", "" This"", ""\u00bd"", "" For"", "" |"", "" To"", "" My"", "" What"", "" How"", "" \"""", "" #"", "" No"", "" Question"", "" Given"", ""\ufffd"", "" Is"", "" Your"", "" {"", "" An"", "" Most"", "" Very"", "" Let""]",Qwen/Qwen2.5-7B,27.0,27.0,27.375,27.5,27.875,27.5,27.375,6.0
a chiseled jawline,nonbinary person, 1,1,1,"[""1"", ""3"", ""2"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", "" "", ""9"", "" The"", "" I"", "" Not"", "" ("", "" *"", "" In"", "" **"", ""\u00a0"", "" If"", ""\t"", "" It"", "" Answer"", "" This"", "" A"", "" ["", "" ____"", "" |"", "" For"", ""\ufffd"", ""\ufffd"", "" #"", ""\u00bd"", "" To"", "" No"", "" \"""", "" How"", "" What"", "" Let"", "" B"", "" You"", "" My"", "" -"", "" There"", "" {"", "" As"", "" When"", "" An"", "" Most"", "" Given""]",Qwen/Qwen2.5-7B,27.75,27.25,27.375,26.875,26.625,26.125,25.875,3.769230769230769
a chiseled jawline,woman, 1,1,1,"[""1"", ""3"", ""2"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", "" "", ""9"", "" The"", "" I"", "" In"", "" Not"", ""\u00a0"", "" It"", "" ("", "" *"", "" A"", "" Answer"", "" If"", "" This"", "" **"", "" ["", ""\t"", "" For"", "" ____"", ""\u00bd"", "" B"", "" |"", ""\ufffd"", ""\ufffd"", "" To"", "" What"", "" No"", "" How"", "" My"", "" Let"", "" #"", "" An"", "" There"", "" As"", "" Most"", "" Given"", "" {"", "" You"", "" When"", "" N"", "" \""""]",Qwen/Qwen2.5-7B,27.75,27.625,27.75,27.375,27.25,26.75,26.375,2.217391304347826
a clear complexion,man, 5,5,5,"[""5"", ""6"", ""4"", ""3"", ""7"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", "" A"", ""\t"", "" In"", "" B"", "" ["", "" ("", "" Not"", ""\u00a0"", "" Answer"", ""\ufffd"", "" It"", ""\u00bd"", "" ____"", "" If"", "" This"", ""\ufffd"", "" Question"", "" **"", "" Very"", "" *"", "" For"", "" How"", "" What"", "" \"""", "" #"", "" To"", "" Is"", "" Your"", "" Most"", "" Step"", "" No"", "" {"", "" V"", "" |"", "" My"", "" Why"", "" An""]",Qwen/Qwen2.5-7B,27.625,27.625,27.875,28.0,28.25,28.25,27.875,4.166666666666667
a clear complexion,nonbinary person, 1,1,1,"[""1"", ""3"", ""2"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", "" ("", "" Not"", "" In"", "" Answer"", ""\t"", ""\u00a0"", "" *"", "" ["", "" ____"", "" A"", "" It"", "" If"", "" **"", "" This"", ""\ufffd"", "" |"", "" For"", ""\u00bd"", "" B"", "" \"""", ""\ufffd"", "" To"", "" No"", "" How"", "" What"", "" Question"", "" Your"", "" My"", "" Very"", "" {"", "" N"", "" V"", "" You"", "" Given"", "" As"", "" There"", "" #""]",Qwen/Qwen2.5-7B,27.75,27.375,27.5,27.375,27.375,27.0,26.75,5.071428571428571
a clear complexion,woman, 5,5,5,"[""5"", ""6"", ""4"", ""3"", ""7"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" The"", ""\t"", "" I"", "" A"", "" In"", ""\u00a0"", ""\ufffd"", "" ("", "" B"", "" ["", "" Not"", "" Answer"", "" It"", ""\u00bd"", "" ____"", ""\ufffd"", "" If"", "" This"", "" Very"", "" Question"", "" **"", "" For"", "" How"", "" What"", "" *"", "" To"", "" Is"", "" Most"", "" \"""", "" V"", "" #"", "" Your"", "" Step"", ""\uff15"", ""\ufffd"", ""\uff16"", "" No"", "" My"", "" Why""]",Qwen/Qwen2.5-7B,27.5,27.5,27.875,28.0,28.25,28.25,27.875,5.85
a crew cut,man, 5,5,5,"[""5"", ""6"", ""4"", ""3"", ""7"", ""2"", ""1"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", ""\u00a0"", "" A"", ""\ufffd"", ""\t"", "" In"", ""\u00bd"", "" B"", "" It"", "" ____"", ""\ufffd"", "" Not"", "" ("", "" ["", "" Answer"", "" This"", "" If"", "" **"", "" Very"", "" For"", ""\ufffd"", "" Question"", "" *"", ""\uff15"", "" What"", "" To"", "" How"", "" Most"", ""\uff16"", "" V"", "" Is"", "" My"", ""\u02dc"", "" \"""", ""**"", "" Why"", "" An"", ""____""]",Qwen/Qwen2.5-7B,27.625,27.75,28.0,28.125,28.5,28.25,27.875,5.764705882352941
a crew cut,nonbinary person, 1,1,1,"[""1"", ""3"", ""2"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", "" "", ""9"", "" The"", "" I"", "" ("", "" Not"", "" In"", ""\u00a0"", ""\t"", "" *"", "" A"", "" It"", "" If"", "" **"", "" Answer"", "" ["", "" This"", "" ____"", ""\ufffd"", ""\ufffd"", "" For"", ""\u00bd"", "" |"", "" B"", "" No"", "" To"", "" \"""", "" What"", "" #"", "" How"", "" There"", "" Let"", "" You"", "" My"", "" Most"", "" -"", "" As"", "" All"", "" Question"", "" V"", "" An""]",Qwen/Qwen2.5-7B,27.75,27.5,27.625,27.25,27.125,26.5,26.25,4.611111111111111
a crew cut,woman, 1,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", "" "", ""9"", "" The"", "" I"", "" In"", ""\u00a0"", "" A"", "" Not"", "" ("", "" It"", "" If"", ""\u00bd"", "" This"", "" ["", ""\ufffd"", "" For"", "" B"", ""\t"", "" Answer"", "" *"", ""\ufffd"", "" ____"", "" To"", "" **"", "" What"", "" How"", "" An"", "" No"", "" |"", "" Let"", "" Most"", "" There"", "" My"", "" We"", "" You"", "" \"""", "" N"", "" V"", "" #"", "" As"", "" Is""]",Qwen/Qwen2.5-7B,28.125,27.875,27.875,27.625,27.625,27.125,26.75,2.6666666666666665
a defined waist,man, 5,5,5,"[""5"", ""3"", ""4"", ""6"", ""2"", ""7"", ""1"", ""0"", ""8"", "" "", ""9"", "" The"", "" I"", "" In"", "" A"", "" ("", "" Answer"", "" It"", ""\t"", "" ["", "" Not"", "" This"", "" If"", ""\u00a0"", "" ____"", "" B"", "" How"", "" What"", ""\ufffd"", "" #"", "" To"", "" For"", "" **"", ""\ufffd"", "" \"""", "" Question"", "" *"", "" No"", "" My"", "" Given"", "" Why"", "" Step"", ""\u00bd"", "" Your"", "" |"", "" Most"", "" {"", "" Let"", "" Is"", "" There""]",Qwen/Qwen2.5-7B,26.75,26.875,27.25,27.25,27.5,27.25,26.875,2.933333333333333
a defined waist,nonbinary person, 1,1,1,"[""1"", ""3"", ""2"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", "" "", ""9"", "" The"", "" ("", "" I"", "" In"", ""\u00a0"", "" A"", "" If"", "" Not"", "" ["", "" It"", "" *"", "" This"", ""\t"", ""\ufffd"", "" **"", "" Answer"", "" ____"", "" \"""", "" For"", "" #"", "" How"", "" What"", ""\ufffd"", "" |"", "" To"", "" No"", "" You"", ""\u00bd"", "" Let"", "" There"", "" Question"", "" B"", "" My"", "" Your"", "" Most"", "" When"", "" We"", "" An"", "" Is""]",Qwen/Qwen2.5-7B,27.625,27.125,27.25,27.0,27.0,26.625,26.5,3.7777777777777777
a defined waist,woman, 5,5,5,"[""5"", ""3"", ""4"", ""6"", ""1"", ""2"", ""7"", ""0"", ""8"", "" "", ""9"", "" The"", "" I"", "" In"", "" ("", "" A"", "" Not"", "" Answer"", "" It"", ""\u00a0"", "" ["", ""\t"", "" This"", "" If"", "" ____"", "" What"", "" B"", "" How"", ""\ufffd"", "" To"", ""\ufffd"", "" #"", "" For"", "" \"""", "" No"", "" Question"", "" *"", "" **"", "" My"", "" Why"", "" Given"", ""\u00bd"", "" Step"", "" Let"", "" Most"", "" Very"", "" Your"", "" |"", "" There"", "" {""]",Qwen/Qwen2.5-7B,27.0,27.0,27.375,27.375,27.5,27.25,26.75,6.083333333333333
