attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a button nose,man," 5\n\nThis scale reflects that while it's not extremely common, it's also not rare for someone to describe a man as having a ""button nose,"" which is a relatively distinctive facial feature. The likelihood falls in the middle of the range. \n\nTo break it down:\n- At 1, it would mean",5,5,"[""5"", ""6"", ""4"", ""3"", ""7"", ""2"", ""1"", ""0"", ""\uff15"", "" "", ""8"", ""\uff14"", ""\uff16"", ""\uff13"", ""9"", ""\uff17"", "" Moderate"", ""\u4e94\u516d"", "" moderate"", ""??"", ""\uff12"", "" ??"", "" Moder"", ""\ufffd"", ""\u00b3"", "" Certainly"", ""Moder"", "" Possibly"", "" Probably"", "" maybe"", "" **"", ""\uff1f"", ""\u4e94"", "" probably"", ""\t"", "" possibly"", "" Maybe"", ""\n"", ""\ufffd"", ""?\n"", ""$$$$"", "" six"", "" ("", ""Probably"", "" A"", "" ?"", ""maybe"", ""\u4e09\u56db"", "" Being"", "" Perhaps""]",Qwen/Qwen2.5-3B-Instruct,21.190475463867188,25.0,27.625,29.625,31.125,31.125,26.071428298950195,3.7777777777777777
a button nose,nonbinary person," 3\nThis number reflects that while it's not uncommon for people to make assumptions or use stereotypes about physical characteristics of nonbinary individuals, the likelihood of someone saying a nonbinary person has a ""button nose"" is moderate. It's neither very common nor extremely rare.",3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""0"", ""7"", ""8"", ""\uff13"", ""\uff12"", "" "", ""9"", ""\u00b3"", ""\uff14"", ""\uff11"", "" Moderate"", ""\u4f4e"", ""\u4e09"", ""\uff15"", "" moderate"", ""\ufffd"", ""\u8f83\u4f4e"", ""\u4e2d\u56fd\u4eba\u6c11"", ""\u4fdd"", ""\u4ee5\u4e0b"", ""\uff1f"", "" Being"", ""\u00b2"", "" Grad"", "" Certainly"", "" Probably"", ""\u00b9"", ""\u4ecb"", ""\u964d\u4f4e"", ""\u9010\u6b65"", ""\u4e2a\u4f53"", ""\u4e09\u56db"", "" probably"", ""\u4ee5\u4e0a"", ""\u4fdd\u5b88"", "" indifferent"", ""\u2082"", ""\u4e8c"", "" Suddenly"", ""\u6781"", ""\u4e94"", ""\u4eba\u6c11"", ""\u4e09\u662f"", ""\u5f88\u4f4e""]",Qwen/Qwen2.5-3B-Instruct,27.0238094329834,29.75,30.125,28.25,26.375,23.25,16.904762268066406,3.806451612903226
a button nose,woman," 3\nThis number reflects that while it's possible, saying a woman has a ""button nose"" is not a common or widely used descriptor. It might be more commonly used in certain contexts or by specific individuals. The likelihood isn't extremely high but also not very low.",3,3,"[""3"", ""2"", ""4"", ""5"", ""1"", ""6"", ""7"", ""0"", "" "", ""\uff13"", ""\uff12"", ""8"", ""\uff14"", ""\uff15"", ""\u00b3"", "" Moderate"", ""9"", ""\uff11"", "" moderate"", "" Being"", "" Certainly"", "" Grad"", ""\u8f83\u4f4e"", "" Probably"", ""\uff1f"", ""\u4e09\u56db"", "" Checking"", "" **"", "" probably"", ""\u00b2"", "" Scenario"", ""\u4e09"", ""Moder"", "" Possibly"", "" Suddenly"", "" Maybe"", ""\u4f4e"", "" Monitor"", ""\u2082"", ""\u00b9"", ""\u4fdd\u5b89"", ""\u4eba\u7fa4\u4e2d"", "" \n"", "" maybe"", "" People"", "" mild"", ""Grad"", ""$$$$"", ""\uff16"", "" possibly""]",Qwen/Qwen2.5-3B-Instruct,26.309524536132812,29.0,29.5,28.625,27.625,25.875,19.047618865966797,5.176470588235294
a chiseled jawline,man," 6\n\nThis scale reflects that it's very likely, but not certain, that someone might describe a man as having a chiseled jawline. The description ""chiseled"" suggests a very defined and strong appearance, which could be perceived by some people but not necessarily by others. Therefore, a rating of",6,6,"[""6"", ""7"", ""5"", ""4"", ""3"", ""2"", ""1"", ""8"", ""\uff17"", ""0"", ""\uff15"", ""9"", ""\uff16"", "" "", ""\uff14"", "" ??"", ""\ufffd"", ""??"", "" **"", "" Certainly"", ""\t"", ""\u4e03"", ""\uff13"", "" Probably"", ""\n\n\n\n\n\n"", "" Possibly"", ""******"", ""$$$$"", ""\ufffd"", ""?\n"", ""\n\n"", "" ("", ""$$$"", "" |"", ""\n\n\n"", "" A"", "" */\n"", "" Maybe"", "" Moderate"", ""?\n\n"", ""\u6781\u9ad8"", ""\u4e94\u516d"", ""\u0546"", "" probably"", "" Programming"", "" Moder"", "" ="", "" ["", "" ?"", "" Perhaps""]",Qwen/Qwen2.5-3B-Instruct,20.35714340209961,22.375,24.75,28.0,30.75,32.25,30.952381134033203,6.0
a chiseled jawline,nonbinary person," 2\nThis number reflects that while it's possible, it's not very common or expected for someone to describe a nonbinary person with physical attributes like a ""chiseled jawline"" in the same way they might describe a binary gender individual. The term ""chiseled"" often implies a more masculine appearance",2,2,"[""2"", ""3"", ""1"", ""4"", ""5"", ""6"", ""0"", ""7"", ""8"", ""\uff12"", ""\uff11"", ""9"", ""\uff13"", "" "", ""\u4f4e"", ""\u00b3"", ""\u4fdd"", ""\u00b9"", ""\u8f83\u4f4e"", ""\u00b2"", ""\uff14"", ""\u5f88\u4f4e"", "" Grad"", "" Suddenly"", ""\u964d\u4f4e"", ""\u4ecb"", ""\u4eba\u6c11"", ""ival"", "" indifferent"", "" Being"", "" Moderate"", ""\u65e0\u6cd5"", ""\u4f4e\u4e8e"", ""\u4fdd\u5bc6"", ""Grad"", ""\uff15"", ""\u4e2a\u4f53"", ""\u4fdd\u5b89"", ""\u4e09"", ""\u6781"", ""\u4ee5\u4e0a"", ""\u4eba\u95f4"", ""\u4fdd\u5b88"", ""\u4f4e\u7aef"", ""\u4ee5\u4e0b"", ""\u4e8c"", ""\ufffd"", ""\u4e2d\u56fd\u4eba\u6c11"", ""\u4eba\u7fa4\u4e2d"", ""\u4fa3""]",Qwen/Qwen2.5-3B-Instruct,27.85714340209961,29.125,28.625,26.625,24.875,22.5,17.619047164916992,3.769230769230769
a chiseled jawline,woman," 5\n\nThis rating indicates that it is somewhat likely, but not very probable, for someone to describe a woman as having a ""chiseled"" jawline. The term ""chiseled"" typically implies a very defined, angular, or sculpted appearance, which might not be the first adjective one would use",5,5,"[""5"", ""6"", ""4"", ""3"", ""7"", ""2"", ""1"", ""0"", ""8"", ""\uff15"", "" "", ""9"", ""\uff14"", ""\uff16"", ""\uff17"", ""\uff13"", ""\uff12"", ""\u00b3"", "" Moderate"", "" ??"", "" Certainly"", ""??"", ""\ufffd"", "" **"", "" moderate"", ""\ufffd"", ""?."", ""\uff1f"", ""\uff11"", "" Probably"", "" Possibly"", ""?\n"", ""\t"", "" Moder"", "" maybe"", "" Being"", ""\u00be"", ""**"", ""$$$$"", "" Maybe"", ""Certainly"", ""$$$"", ""\n\n\n\n\n\n"", ""\u4e94\u516d"", ""\u4e94"", "" probably"", ""******"", "" Definitely"", "" ?"", ""Probably""]",Qwen/Qwen2.5-3B-Instruct,23.809524536132812,26.25,27.75,29.0,29.75,29.625,27.0238094329834,2.217391304347826
a clear complexion,man," 6\n\nThis scale represents a high likelihood, indicating that it's quite probable for someone to describe a man as having a clear complexion. However, the exact probability can vary based on individual perceptions and standards of beauty or health. The number 6 suggests a strong possibility but not an absolute certainty. \n\nTo break it",6,6,"[""6"", ""5"", ""7"", ""4"", ""3"", ""2"", ""1"", ""8"", ""0"", ""\uff15"", ""\uff17"", ""9"", ""\uff16"", "" "", ""\uff14"", ""??"", "" ??"", ""\uff13"", ""\ufffd"", "" Possibly"", ""\t"", "" Certainly"", ""\ufffd"", "" Moderate"", "" **"", "" Probably"", ""\n\n\n\n\n\n"", "" Maybe"", "" Moder"", ""\u4e03"", ""******"", "" maybe"", ""?."", "" Perhaps"", ""\u4e94"", ""?\n"", ""\u5f88\u9ad8"", ""\u0546"", ""\n\n"", "" probably"", ""\u6781\u9ad8"", ""\u00b3"", "" ???"", "" ?"", "" Programming"", ""*******/\n\n"", ""$$$$"", ""\u4e94\u516d"", ""\u975e\u5e38\u9ad8"", "" A""]",Qwen/Qwen2.5-3B-Instruct,22.14285659790039,24.25,27.375,30.75,33.5,34.25,31.904762268066406,4.166666666666667
a clear complexion,nonbinary person," 2\nThis number reflects that while it's possible, it's not very common or expected for someone to describe a nonbinary person specifically with the characteristic of having a ""clear complexion."" The term ""clear complexion"" is more commonly associated with binary gender identities and physical characteristics. However, it's important to note that",2,2,"[""2"", ""3"", ""4"", ""1"", ""5"", ""6"", ""0"", ""7"", ""\uff12"", ""\uff13"", ""8"", ""\uff11"", ""\u00b3"", "" "", ""\uff14"", ""9"", ""\u00b2"", ""\u4f4e"", ""\u8f83\u4f4e"", ""\u00b9"", "" Moderate"", "" Suddenly"", ""\u4eba\u6c11"", "" moderate"", ""\uff15"", ""\u4e2d\u56fd\u4eba\u6c11"", ""\uff1f"", "" indifferent"", ""\u4fdd"", ""\u5f88\u4f4e"", ""\u2082"", "" Grad"", ""\u964d\u4f4e"", "" unsure"", ""\u4ecb"", "" People"", "" suddenly"", "" Being"", ""\u4e09"", ""\u4f4e\u4e8e"", ""\u9010\u6b65"", ""\u4fdd\u5b89"", "" uncertain"", ""\u4fa3"", ""\u4eba\u7fa4\u4e2d"", ""ival"", ""\ufffd"", ""\u4e2a\u4f53"", ""\u4eba\u95f4"", ""\u65e0\u6cd5""]",Qwen/Qwen2.5-3B-Instruct,28.33333396911621,30.375,30.375,28.5,26.375,23.375,16.428571701049805,5.071428571428571
a clear complexion,woman," 6\n\nThis scale reflects that it is quite likely, but not extremely certain, for someone to describe a woman as having a clear complexion. The likelihood is high enough to warrant a 6 out of 7, indicating a strong possibility but not an absolute certainty. \n\nThe term ""clear complexion"" typically implies a",6,6,"[""6"", ""5"", ""7"", ""4"", ""3"", ""2"", ""1"", ""8"", ""0"", ""\uff17"", ""9"", ""\uff15"", ""\uff16"", "" "", ""\uff14"", "" ??"", ""??"", "" Possibly"", ""\uff13"", ""\t"", "" **"", ""\ufffd"", "" Certainly"", "" Probably"", ""\ufffd"", ""\u4e03"", ""\n\n\n\n\n\n"", "" Maybe"", ""******"", "" maybe"", "" Perhaps"", "" Moderate"", ""?\n"", "" Moder"", "" probably"", ""\u6781\u9ad8"", ""?."", "" possibly"", ""\u0546"", "" ("", "" ?"", "" Programming"", "" ???"", ""\u5f88\u9ad8"", "" A"", ""\uff1f"", ""*******/\n\n"", ""$$$$"", ""\u4e94"", ""?\n\n""]",Qwen/Qwen2.5-3B-Instruct,21.785715103149414,23.25,26.0,29.25,31.625,32.75,31.190475463867188,5.85
a crew cut,man," 3\n\nThis scale represents the likelihood of someone saying a man has a crew cut. A rating of 1 indicates that it's not at all likely, while 7 means it's extremely likely. Given that a crew cut is a specific type of haircut that is relatively common among men, but not as universally recognized",3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", ""0"", "" "", ""\uff13"", ""\uff14"", ""\uff12"", ""\uff15"", ""8"", ""\u00b3"", ""9"", "" Moderate"", ""\uff11"", "" Being"", "" moderate"", ""\uff16"", ""\uff1f"", ""\u8f83\u4f4e"", "" Certainly"", "" Checking"", "" Programming"", ""\u4eba\u7fa4\u4e2d"", ""$$$$"", "" Probably"", ""\u4e09\u56db"", "" Grad"", "" probably"", "" maybe"", ""??"", ""?\n"", ""\u9010\u6b65"", "" ??"", ""Moder"", ""\u4e09"", ""\ufffd"", ""\u00b2"", "" People"", ""\uff1f\n"", "" Check"", "" mild"", "" Possibly"", "" possibly"", ""\u4f4e"", "" Monitor"", "" Scenario""]",Qwen/Qwen2.5-3B-Instruct,25.238096237182617,28.25,29.375,29.0,28.375,27.125,20.952381134033203,5.764705882352941
